symbol,price_usd,name,market_cap,decimals,address
WSTETH/WETH,1907.5628733746753,BalancerV2 LP wstETH/WETH,212916767.89983422,18.0,0x6ec68b7ac347f067c0936f863ad887cf94d7a3bd
WSTETH/WETH,1907.5628733746753,BalancerV2 LP wstETH/WETH,212916767.89983422,18.0,0x351d826c01a900f7087930dfc34d235e64f33d21
WSTETH/WETH,1907.5628733746753,BalancerV2 LP wstETH/WETH,212916767.89983422,18.0,0x0ad5376cb4bd5396ee714883db859dd065b28b3f
WSTETH/WETH,1907.5628733746753,BalancerV2 LP wstETH/WETH,212916767.89983422,18.0,0x4afd6e74a5cf5c2c7bd90ce5014f7551496e7f4e
WSTETH/WETH,1907.5628733746753,BalancerV2 LP wstETH/WETH,212916767.89983422,18.0,0x3c1b8d4faa796393fc7bfeb98dd7a59131351797
WSTETH/WETH,1907.5628733746753,BalancerV2 LP wstETH/WETH,212916767.89983422,18.0,0x358761b442b13438327a2e9c5c21cae262413e0f
WSTETH/WETH,1907.5628733746753,BalancerV2 LP wstETH/WETH,212916767.89983422,18.0,0x45b54cb6d912c9aaff9de8074100b7b485809f0b
WSTETH/WETH,1907.5628733746753,BalancerV2 LP wstETH/WETH,212916767.89983422,18.0,0x0847218abdab6779125e229abb37cf9cd19eb448
WSTETH/WETH,1907.5628733746753,BalancerV2 LP wstETH/WETH,212916767.89983422,18.0,0x5420ea94b31f201153fa5c51917eb7e23f5c4c3f
WSTETH/WETH,1907.5628733746753,BalancerV2 LP wstETH/WETH,212916767.89983422,18.0,0x055a2db5d86fd569bccae044a92e09f6f3c1d555
WSTETH/WETH,1907.5628733746753,BalancerV2 LP wstETH/WETH,212916767.89983422,18.0,0x539aedcfb6dd177aa2ef382fccf644d8cd78678f
GALA,0.02805911,GALA,211471597.0,8.0,0x15d4c048f83bd7e37d49ea4c83a07267ec4203da
BLUR,0.45747229504087,Blur,210968196.88070637,18.0,0x5283d291dbcf85356a21ba090e6db59121208b44
GMT,0.259987,STEPN,208400174.0,8.0,0xe3c408bd53c31c085a1746af401a4042954ff740
LQTY,2.28,LIQUITY,207817445.0,18.0,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d
LYXE,13.45,LUKSO,207561287.0,18.0,0xa8b919680258d369114910511cc87595aec0be6d
BICO,0.410299,BICONOMY,205099800.0,18.0,0xf17e65822b568b3903685a7c9f496cf7656cc6c2
CVXCRV3CRYPTO,1146.6805322598414,Curve.fi USD-BTC-ETH Convex Deposit,202288247.58129176,18.0,0x903c9974aaa431a765e60bc07af45f0a1b3b61fb
MAGIC,0.836031,Magic,200642139.0,18.0,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a
MAGIC,0.836031,Magic,200642139.0,18.0,0x539bde0d7dbd336b79148aa742883198bbf60342
ZRX,0.234606,0X,197938213.0,18.0,0xe41d2489571d322189246dafa5ebde1f4699f498
GMT,0.260197,STEPN,194990609.0,18.0,0x7ddc52c4de30e94be3a6a0a2b259b2850f421989
ELON,3.55224e-07,DOGELON MARS,194313151.0,18.0,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3
MULTI,9.94,MULTICHAIN,190752321.0,18.0,0x65ef703f5594d2573eb71aaf55bc0cb548492df4
SYN,1.01,SYNAPSE,190731847.0,18.0,0x0f2d719407fdbeff09d87557abb7232601fd9f29
GFARM2,5317.9,Gains Farm,190559941.0,18.0,0x7075cab6bcca06613e2d071bd918d1a0241379e2
FUC,2.11,FUBT Token,189799373.0,18.0,0x62a116b9ffe7338bee13c87e69552de9cc67627d
UMA,2.65,UMA,189715267.0,18.0,0x04fa0d235c4abf4bcf4787af4cf447de572ef828
ACH,0.0382637,ALCHEMY PAY,188272856.0,8.0,0xed04915c23f00a313a544955524eb7dbd823143d
FLUX,0.630681,FLUX,184047059.0,18.0,0x7645ddfeeceda57e41f92679c4acd83c56a81d14
FLEX,1.85,FLEX COIN,182100208.0,18.0,0xfcf8eda095e37a41e002e266daad7efc1579bc0a
FLEX,1.85,FLEX COIN,182100208.0,,0xb076bda1abc154ddb4ccd9be45542a823aee290e
RSR,0.00401818,RESERVE RIGHTS,181813598.0,18.0,0x320623b8e4ff03373931769a31fc52a4e78b5d70
SUSHI,0.902045,Sushi,181768603.0,18.0,0x0b3f868e0be5597d5db7feb59e1cadbb0fdda50a
SUSHI,0.902045,Sushi,181768603.0,18.0,0xd4d42f0b6def4ce0383636770ef773390d85c61a
LPT,6.54,LIVEPEER,177929705.0,18.0,0x58b6a8a3302369daec383334672404ee733ab239
CHSB,0.187759,SWISSBORG,177515644.0,8.0,0xba9d4199fab4f26efe3551d490e3821486f135ba
WAVES,1.65,Waves,175614166.0,18.0,0x1cf4592ebffd730c7dc92c1bdffdfc3b9efcf29a
ASTRAFER,1.079,Astrafer,172839700.0,18.0,0xdfce1e99a31c4597a3f8a8945cbfa9037655e335
ALUSD,1.002,ALCHEMIX USD,171324563.0,18.0,0xbc6da0fe9ad5f3b0d58160288917aa56653660e9
ILV,70.92,ILLUVIUM,166453776.0,18.0,0x767fe9edc9e0df98e07454847909b5e959d7ca0e
BICO,0.298282,Biconomy,165561054.0,18.0,0xa68ec98d7ca870cf1dd0b00ebbb7c4bf60a8e74d
MULTI,8.28,Multichain,163803569.0,18.0,0x9fb9a33956351cf4fa040f65a13b835a3c8764e3
BORA,0.163594,BORA,163684005.0,18.0,0x26fb86579e371c7aedc461b2ddef0a8628c93d3b
RBN,0.246365,RIBBON FINANCE,161722923.0,18.0,0x6123b0049f904d730db3c36a31167d9d4121fa6b
CEL,0.37971,CELSIUS NETWORK,159685260.0,4.0,0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d
OMI,0.00057847,ECOMI,159367709.0,18.0,0xed35af169af46a02ee13b9d79eb57d6d68c1749e
POLY,0.177471,POLYMATH,158995838.0,18.0,0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec
POLY,0.177471,POLYMATH,158995838.0,9.0,0x9d93692e826a4bd9e903e2a27d7fbd1e116efdad
OCEAN,0.367914,OCEAN PROTOCOL,158265291.0,18.0,0x967da4048cd07ab37855c090aaf366e4ce1b9f48
FRXETHCRV,1845.5745636156482,Curve.fi ETH/frxETH,155853759.70769617,18.0,0xf43211935c781d5ca1a41d2041f397b8a7366c7a
GNS,4.93,Gains Network,155606680.0,18.0,0x18c11fd286c5ec11c3b683caa813b77f5163a122
GNS,4.93,Gains Network,155606680.0,18.0,0xe5417af564e4bfda1c483642db72007871397896
CVXFRXETHCRV,1845.5745636156482,Curve.fi ETH/frxETH Convex Deposit,153624159.41938177,18.0,0xc07e540dbfeccf7431ea2478eb28a03918c1c30e
CDT,0.206404,Blox,151795854.0,18.0,0x177d39ac676ed1c67a2b268ad7f1e58826e5b0af
RLC,2.08,IEXEC RLC,149805997.0,9.0,0x607f4c5bb672230e8672085532f7e901544a7375
BLID,0.02410324,BOLIDE,149712196.0,18.0,0x8a7adc1b690e81c758f1bd0f72dfe27ae6ec56a5
RAD,2.75,Radicle,147818979.0,18.0,0x31c8eacbffdd875c74b94b077895bd78cf1e64a3
ADAI,0.999809,Aave interest bearing DAI,147265345.20839134,18.0,0x028171bca77440897b824ca71d1c56cac55b68a3
ELF,0.317779,AELF,145602937.0,18.0,0xbf2179859fc6d5bee9bf9158632dc51678a4100e
TEL,0.00211843,TELCOIN,143977753.0,2.0,0x467bccd9d29f223bce8043b84e8c8b282827790f
SKL,0.0316161,SKALE,142731379.0,18.0,0x00c83aecc790e8a4453e5dd3b0b4b3680501a7a7
AVINOC,0.849477,AVINOC,141968402.0,18.0,0xf1ca9cb74685755965c7458528a36934df52a3ef
GTC,2.34,GITCOIN,141338634.0,18.0,0xde30da39c46104798bb5aa3fe8b9e0e1f348163f
GTC,2.34,GITCOIN,141338634.0,18.0,0xb70835d7822ebb9426b56543e391846c107bd32c
TRAC,0.366788,ORIGINTRAIL,140239264.0,18.0,0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f
AXL,0.551702,Axelar,139871725.0,6.0,0x6e4e624106cb12e168e6533f8ec7c82263358940
AETHUSDC,1.001,Aave Ethereum USDC,139073347.0340444,6.0,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c
LPT,4.63,Livepeer,137959785.0,18.0,0x289ba1701c2f088cf0faf8b3705246331cb8a839
EURS,1.1,STASIS EURO,136756094.0,2.0,0xe111178a87a3bff0c8d18decba5798827539ae99
EURS,1.1,STASIS EURO,136536526.0,2.0,0xdb25f211ab05b1c97d595516f45794528a807ad8
TOMI,3.4222301856567583,tomiNet,135665599.29007933,18.0,0x4385328cc4d643ca98dfea734360c0f596c83449
SETH2,1804.38,SETH2,134808364.0,18.0,0xfe2e637202056d30016725477c5da089ab0a043a
CTSI,0.174906,Cartesi,134770561.0,18.0,0x2727ab1c2d22170abc9b595177b2d5c6e1ab7b7b
CTSI,0.174906,Cartesi,134770561.0,18.0,0x319f865b287fcc10b30d8ce6144e8b6d1b476999
SURE,0.00493843,inSure DeFi,133356084.0,18.0,0xf88332547c680f755481bf489d890426248bb275
CELR,0.02370866,CELER NETWORK,133355367.0,18.0,0x4f9254c83eb525f9fcf346490bbb3ed28a81c667
SYN,0.670863,Synapse,132186949.0,18.0,0xf8f9efc0db77d8881500bb06ff5d6abc3070e695
SYN,0.670863,Synapse,132186949.0,18.0,0x080f6aed32fc474dd5717105dba5ea57268f46eb
SFM,0.00023199,SAFEMOON,129480130.0,,0xe574c0c33a7a67d9b09f9f0addbb3dca71a8f3e0
FPIFRAX-F,2.0549006866917368,Curve.fi Factory Crypto Pool: FPI2Pool,129402652.31161597,18.0,0x4704ab1fb693ce163f7c9d3a31b3ff4eaf797714
CVXFPIFRAX-F,2.0549006866917368,Curve.fi Factory Crypto Pool: FPI2Pool Convex Deposit,129402391.94735804,18.0,0x28ebab5ecbc3efb4116205c2d3237d8b16976b06
ELON,2.22885e-07,Dogelon Mars,128190249.0,18.0,0xe0339c80ffde91f3e20494df88d4206d86024cdf
TEL,0.0018192,Telcoin,127949240.0,2.0,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32
AXL,0.640536,AXELAR,127806709.0,18.0,0x25b24b3c47918b7962b3e49c4f468367f73cc0e0
AXL,0.640536,AXELAR,127806709.0,6.0,0x467719ad09025fcc6cf6f8311755809d45a5e5f3
PLA,0.233688,PLAYDAPP,127763508.0,18.0,0x3a4f40631a4f906c2bad353ed06de7a5d3fcb430
PLA,0.233688,PLAYDAPP,127763508.0,18.0,0x0198f46f520f33cd4329bd4be380a25a90536cd5
PLA,0.233688,PLAYDAPP,127763508.0,18.0,0x307d45afbb7e84f82ef3d251a6bb0f00edf632e4
TRIBE,0.279713,TRIBE,125747378.0,18.0,0xc7283b66eb1eb5fb86327f08e1b5816b0720212b
WISE/WETH,32.665018632043925,UniswapV2 LP WISE/WETH,124722976.48679951,18.0,0x21b8065d10f73ee2e260e5b47d3344d3ced7596e
VVS,3.69e-06,VVS FINANCE,123512994.0,18.0,0x839e71613f9aa06e5701cf6de63e303616b0dde3
DFI/WETH,62932.224332429825,UniswapV2 LP DFI/WETH,123498373.77912016,18.0,0x8b7cdbaa67133ac1e62e068368f1a312c942b49c
DFI/WETH,62932.224332429825,UniswapV2 LP DFI/WETH,123498373.77912016,18.0,0xb079d6be3faf5771e354586dbc47d0a3d37c34fb
METIS,28.41,METIS,123012861.0,18.0,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e
EVMOS,0.214545,Evmos,122734596.0,18.0,0x93581991f68dbae1ea105233b67f7fa0d6bdee7b
STG,0.637469,Stargate Finance,122474537.0,18.0,0x2f6f07cdcf3588944bf4c42ac74ff24bf56e7590
STG,0.637469,Stargate Finance,122474537.0,18.0,0x6694340fc020c5e6b96567843da2df01b2ce1eb6
JOE,0.314649,JOE,121569707.0,18.0,0x371c7ec6d8039ff7933a2aa28eb827ffe1f52f07
KNC,0.728257,KYBER NETWORK CRYSTAL,120678135.0,18.0,0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202
FX,0.204247,FUNCTION X,120147698.0,18.0,0x8c15ef5b4b21951d50e53e4fbda8298ffad25057
PUNDIX,0.466006,PUNDI X,120024031.0,18.0,0x0fd10b9899882a6f2fcb5c371e17e70fdee00c38
KIRO,0.01866193,KIROBO,119964465.0,18.0,0xb1191f691a355b43542bea9b8847bc73e7abb137
XNO,0.890163,NANO,117847324.0,,0xc03a652efbbacfabde37cd66c7a4ff4332f7186c
NMR,18.95,NUMERAIRE,116811398.0,18.0,0x1776e1f26f98b1a5df9cd347953a26dd3cb46671
SURE,0.00440246,INSURE DEFI,116283650.0,18.0,0xcb86c6a22cb56b6cf40cafedb06ba0df188a416e
HFT,0.664908,HASHFLOW,115772044.0,18.0,0xb3999f658c0391d94a37f7ff328f3fec942bcadc
STG,0.724597,STARGATE FINANCE,114956102.0,18.0,0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6
CRVFRAXUSDP,0.9996356048055083,Curve.fi FRAX/USDP,114822677.36434765,18.0,0xfc2838a17d8e8b1d5456e0a351b0708a09211147
NEST,0.01947821,NEST PROTOCOL,114600859.0,18.0,0x04abeda201850ac0124161f037efd70c74ddc74c
MC,0.30605,MERIT CIRCLE,112764457.0,18.0,0x949d48eca67b17269629c7194f4b727d4ef9e5d6
PEOPLE,0.02246789,CONSTITUTIONDAO,112531382.0,18.0,0x7a58c0be72be218b41c608b7fe7c5bb630736c71
CEL,0.253545,Celsius Network,112278791.0,4.0,0xd85d1e945766fea5eda9103f918bd915fbca63e6
SLP,0.00282338,SMOOTH LOVE POTION,112149958.0,0.0,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25
KEEP,0.204996,KEEP NETWORK,112081263.0,18.0,0x85eee30c52b0b379b046fb0f85f4f3dc3009afec
YVWETH,1924.111380988982,Yearn yvWETH 0.4.2,111978961.6258331,18.0,0xa258c4606ca8206d8aa700ce2143d7db854d168c
SNT,0.02823059,STATUS,111711265.0,18.0,0x744d70fdbe2ba4cf95131626614a1763df805b9e
CELR,0.01854386,Celer Network,111210053.0,18.0,0x3a8b787f78d775aecfeea15706d4221b40f345ab
WCFG,0.304663,WRAPPED CENTRIFUGE,109215032.0,18.0,0xc221b7e65ffc80de234bbb6667abdd46593d34f0
CET,0.03565651,CoinEx,108070891.0,18.0,0x081f67afa0ccf8c7b17540767bbe95df2ba8d97f
API3,1.27,API3,107425995.0,18.0,0x0b38210ea11411557c13457d4da7dc6ea731b88a
PLA,0.190267,PlayDapp,106537650.0,18.0,0x8765f05adce126d70bcdf1b0a48db573316662eb
DEXE,2.93,DEXE,105923355.0,18.0,0xde4ee8057785a7e8e800db58f9784845a5c2cbd6
MSOL,25.17,MARINADE STAKED SOL,104913861.0,,0x756bfb452cfe36a5bc82e4f5f4261a89a18c242b
ALICE,1.58,MY NEIGHBOR ALICE,104467819.0,6.0,0xac51066d7bec65dc4589368da368b212745d63e8
DENT,0.00109858,DENT,104319549.0,8.0,0x3597bfd533a99c9aa083587b074434e61eb0a258
ULT,0.235625,SHARDUS,103069206.0,18.0,0xe884cc2795b9c45beeac0607da9539fd571ccf85
ULT,0.235625,SHARDUS,103069206.0,18.0,0x09617f6fd6cf8a71278ec86e23bbab29c04353a7
KNC,0.589758,Kyber Network Crystal,102438723.0,18.0,0xe4dddfe67e7164b0fe14e218d80dc4c08edc01cb
KNC,0.589758,Kyber Network Crystal,102438723.0,18.0,0x1c954e8fe737f99f68fa1ccda3e51ebdb291948c
ORBS,0.03225328,ORBS,102415273.0,18.0,0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa
VGX,0.348439,VOYAGER VGX,101316002.0,8.0,0x3c4b6e6e1ea3d4863700d7f76b36b7f3d3f13e3d
AETHCBETH,1901.74,Aave Ethereum cbETH,101200260.6818119,18.0,0x977b6fc5de62598b08c85ac8cf2b745874e8b78c
CTSI,0.152606,CARTESI,100908239.0,18.0,0x491604c0fdf08347dd1fa4ee062a822a5dd06b5d
AETHWBTC,27599.0,Aave Ethereum WBTC,100884263.04398157,8.0,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8
COCOS,1.41,COCOS BCX,99840231.0,18.0,0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c
VOLT,1.61e-06,VOLT INU,99697315.0,18.0,0xffbf315f70e458e49229654dea4ce192d26f9b25
VOLT,1.61e-06,VOLT INU,99697315.0,9.0,0x7db5af2b9624e1b3b4bb69d6debd9ad1016a58ac
NFT,3.57963e-07,APENFT,99247141.0,18.0,0xcb8d1260f9c92a3a545d409466280ffdd7af7042
NFT,3.57963e-07,APENFT,99247141.0,6.0,0x198d14f2ad9ce69e76ea330b374de4957c3f850a
ALI,0.02608514,Artificial Liquid Intelligence,98818982.0,18.0,0xbfc70507384047aa74c29cdc8c5cb88d0f7213ac
NYM,0.251287,NYM,97839995.0,6.0,0x525a8f6f3ba4752868cde25164382bfbae3990e1
ALINK,6.58,Aave interest bearing LINK,97494640.98375969,18.0,0xa06bc25b5805d5f8d82847d191cb4af5a3e873e0
LOCUS,0.04636100568003558,Locus Chain,96480163.70472704,18.0,0xc64500dd7b0f1794807e67802f8abbf5f8ffb054
ANT,2.4,ARAGON,95014323.0,18.0,0xa117000000f279d81a1d3cc75430faa017fa5a2e
BNT,0.593154,BANCOR NETWORK,94536092.0,18.0,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c
HUM,0.104296,HUMANSCAPE,94510214.0,18.0,0x07327a00ba28d413f745c931bbe6be053b0ad2a6
MIM-3LP3CRV-F,1.010643205952794,Curve.fi Factory USD Metapool: Magic Internet Money 3Pool,94432323.12693436,18.0,0x5a6a4d54456819380173272a5e8e9b9904bdf41b
C98,0.232139,COIN98,93854941.0,18.0,0xae12c5930881c53715b369cec7606b70d8eb229f
MIM,0.999993,Magic Internet Money,93564870.0,18.0,0xfea7a6a0b346362bf88a9e4a88416b77a57d6c2a
MIM,0.999993,Magic Internet Money,93564870.0,18.0,0x49a0400587a7f65072c87c4910449fdcc5c47242
MIM,0.999993,Magic Internet Money,93564870.0,18.0,0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3
SAITAMA,0.00209666,SAITAMA,93256804.0,9.0,0xce3f08e664693ca792cace4af1364d5e220827b2
DKA,0.03737147,DKARGO,93145389.0,18.0,0x5dc60c4d5e75d22588fa17ffeb90a63e535efce0
CVXMIM-3LP3CRV-F,1.010643205952794,Curve.fi Factory USD Metapool: Magic Internet Money 3Pool Convex Deposit,92164491.34282957,18.0,0xabb54222c2b77158cc975a2b715a3d703c256f05
ORBS,0.02710323,Orbs,91870101.0,18.0,0x614389eaae0a6821dc49062d56bda3d9d45fa2ff
PROM,5.07,PROM,91838231.0,18.0,0xfc82bb4ba86045af6f327323a46e80412b91b27d
PYR,3.87,VULCAN FORGED,91756148.0,18.0,0x430ef9263e76dae63c84292c3409d61c598e9682
MBX,2.08,MARBLEX,90402671.0,18.0,0x71ba91dc68c6a206db0a6a92b4b1de3f9271432d
SRM,0.241335,SERUM,90294065.0,,0x99b600d0a4abdbc4a6796225a160bcf3d5ce2a89
RDNT,0.321712,Radiant Capital,89704300.0,18.0,0x3082cc23568ea640225c2467653db90e9250aaa0
DPX,362.52,DOPEX,89369004.0,18.0,0xeec2be5c91ae7f8a338e1e5f3b5de49d07afdc81
CHR,0.15876,CHROMIA,89041282.0,6.0,0x8a2279d4a90b6fe1c4b30fa660cc9f926797baa2
PLTC,0.790862,PlatonCoin,88603618.0,18.0,0x429d83bb0dcb8cdd5311e34680adc8b12070a07f
CVC,0.111157,CIVIC,88502830.0,8.0,0x41e5560054824ea6b0732e656e3ad64e20e94e45
AETHC,2023.5,Ankr Reward-Bearing Staked ETH,86603604.0,18.0,0xe95a203b1a91a908f9b9ce46459d101078c2c3cb
LOOKS,0.160135,LOOKSRARE,86459623.0,18.0,0xf4d2888d29d722226fafa5d9b24f9164c092421e
GAL,1.86,GALXE,85713044.0,18.0,0x5faa989af96af85384b8a938c2ede4a7378d9875
ALPHA,0.110888,ALPHA VENTURE DAO,85293532.0,18.0,0x138c2f1123cf3f82e4596d097c118eac6684940b
COTI,0.068222,COTI,84480249.0,18.0,0x6fe14d3cc2f7bddffba5cdb3bbe7467dd81ea101
COTI,0.068222,COTI,84480249.0,18.0,0xddb3422497e61e13543bea06989c0789117555c5
HEZ,5.07,HERMEZ NETWORK,84383077.0,18.0,0xeef9f339514298c6a857efcfc1a762af84438dee
BFC,0.065959,BIFROST,84164279.0,18.0,0x0c7d5ae016f806603cb1782bea29ac69471cab9c
AAAVE,64.58,Aave interest bearing AAVE,82765747.3698919,18.0,0xffc97d72e13e01096502cb8eb52dee56f74dad7b
NEST,0.01354988,Nest Protocol,82715457.0,18.0,0x98f8669f6481ebb341b522fcd3663f79a3d1a6a7
POND,0.01029825,MARLIN,82684167.0,18.0,0x57b946008913b82e4df85f501cbaed910e58d26c
IQ,0.00531359,IQ,82587022.0,18.0,0xb9638272ad6998708de56bbc0a290a1de534a578
POWR,0.191898,POWER LEDGER,82409368.0,6.0,0x595832f8fc6bf59c85c527fec3740a1b7a361269
ALPHA,0.100171,Alpha Venture DAO,82278815.0,18.0,0xa1faa113cbe53436df28ff0aee54275c13b40975
QKC,0.01201602,QUARKCHAIN,82178903.0,18.0,0xea26c4ac16d4a5a106820bc8aee85fd0b7b2b664
DUSK,0.20003,DUSK NETWORK,82105912.0,18.0,0x940a2db1b7008b6c776d4faaca729d6d4a4aa551
MVL,0.00356633,MVL,82032508.0,18.0,0xa849eaae994fb86afa73382e9bd88c2b6b18dc71
STPT,0.04408875,STP,81412411.0,18.0,0xde7d85157d9714eadf595045cc12ca4a5f3e2adb
IQ,0.00531096,IQ,81275578.0,18.0,0x579cea1889991f68acc35ff5c3dd0621ff29b0c9
SPELL,0.00071825,SPELL,81248495.0,18.0,0x090185f2135308bad17527004364ebcc2d37e5f6
TRU,0.084173,TRUEFI,81025558.0,18.0,0xf65b5c5104c4fafd4b709d9d60a185eae063276c
TRU,0.084173,TRUEFI,81025558.0,8.0,0x4c19596f5aaff459fa38b0f7ed92f11ae6543784
CQT,0.155697,COVALENT,80125100.0,18.0,0xd417144312dbf50465b1c641d016962017ef6240
RETH/WETH,1886.0211419364084,BalancerV2 LP rETH/WETH,80004117.7093773,18.0,0x1e19cf2d73a72ef1332c882f20534b6519be0276
RETH/WETH,1886.0211419364084,BalancerV2 LP rETH/WETH,80004117.7093773,18.0,0xaeccf01ca752710d86603e82940342225297e771
RETH/WETH,1886.0211419364084,BalancerV2 LP rETH/WETH,80004117.7093773,18.0,0xb08885e6026bab4333a80024ec25a1a3e1ff2b8a
CUSDT,0.0110623,CUSDT,79801843.0,8.0,0xf650c3d88d12db855b8bf7d11be6c55a4e07dcc9
XYO,0.0064907,XYO NETWORK,79785180.0,18.0,0x55296f69f40ea6d20e478533c15a6b08b654e758
CTC,0.378547,CREDITCOIN,79756387.0,18.0,0x00b7db6b4431e345eee5cc23d21e8dbc1d5cada3
EVER,0.04333778,Everscale,79490928.0,9.0,0x29d578cec46b50fa5c88a99c6a4b70184c062953
REQ,0.10347,REQUEST,79034601.0,18.0,0x8f8221afbb33998d8584a2b05749ba73c37a938a
MNW,2.09,MORPHEUS NETWORK,78389255.0,18.0,0xd3e4ba569045546d09cf021ecc5dfe42b1d7f6e4
HXRO,0.141115,HXRO,78293931.0,18.0,0x4bd70556ae3f8a6ec6c4080a0c327b24325438f3
HUNT,0.390556,HUNT,77816459.0,18.0,0x9aab071b4129b083b01cb5a0cb513ce7eca26fa5
CVC,0.092626,Civic,76773115.0,8.0,0x66dc5a08091d1968e08c16aa5b27bac8398b02be
CEEK,0.093106,CEEK SMART VR,76685075.0,18.0,0xb056c38f6b7dc4064367403e26424cd2c60655e1
EMAID,0.162218,MAIDSAFECOIN,76302113.0,18.0,0x329c6e459ffa7475718838145e5e85802db2a303
RLY,0.01627597,RALLY,75390879.0,18.0,0xf1f955016ecbcd7321c7266bccfb96c68ea5e49b
MTL,1.17,METAL DAO,75281837.0,8.0,0xf433089366899d83a9f26a773d59ec7ecf30355e
CTC,0.334559,Creditcoin,75055941.0,18.0,0xa3ee21c306a700e682abcdfe9baa6a08f3820419
AMWETH,1846.46,Aave Matic Market WETH,74631938.43394722,18.0,0x28424507fefb6f7f8e9d3860f56504e4e5f5f390
TSUKA,0.074933,DEJITARU TSUKA,74590306.0,9.0,0xc5fb36dd2fb59d3b98deff88425a3f425ee469ed
REN,0.074076,REN,73920799.0,18.0,0x408e41876cccdc0f92210600ef50372656052a38
RARE,0.120555,SUPERRARE,73665334.0,18.0,0xba5bde662c17e2adff1075610382b9b691296350
RARE,0.120555,SUPERRARE,73665334.0,18.0,0x93dfaf57d986b9ca77df9376c50878e013d9c7c8
SPELL,0.00059631,Spell,73386645.0,18.0,0x3e6648c5a70a150a88bce65f4ad4d506fe15d2af
AURA,3.07,AURA FINANCE,72457275.0,18.0,0xc0c293ce456ff0ed870add98a0828dd4d2903dbf
USDC/WETH,186642498.96052274,UniswapV2 LP USDC/WETH,72382129.87723985,18.0,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
KUJI,0.606226,Kujira,71995079.0,6.0,0x96543ef8d2c75c26387c1a319ae69c0bee6f3fe7
CTK,0.780662,SHENTU,70310016.0,8.0,0x42a501903afaa1086b5975773375c80e363f4063
FUN,0.00658692,FUN,69849843.0,8.0,0x419d0d8bdd9af5e606ae2232ed285aff190e711b
PHA,0.118514,Phala Network,69550901.0,18.0,0x6c5ba91642f10282b576d91922ae6448c9d52f4e
SHR,0.0022509,Share,69453171.0,2.0,0xd98f75b1a3261dab9eed4956c93f33749027a964
REQ,0.087412,Request,69349054.0,18.0,0xb25e20de2f2ebb4cffd4d16a55c7b395e8a94762
TLM,0.02003464,ALIEN WORLDS,69191072.0,4.0,0x888888848b652b3e3a0f34c96e00eec0f3a23f72
VERI,32.08,VERITASEUM,68751304.0,18.0,0x8f3470a7388c05ee4e7af3d01d8c722b0ff52374
VRA,0.00673172,VERASITY,68615875.0,18.0,0xf411903cbc70a74d22900a5de66a2dda66507255
REP,8.67,AUGUR,67871432.0,18.0,0x1985365e9f78359a9b6ad760e32412f4a445e862
S*USDC,1.0017589747361524,Stargate USD Coin-LP,67288498.92390525,6.0,0xdf0770df86a8034b3efef0a1bb3c889b8332ff56
CRVCRVETH,81.77553093631516,Curve CRV-ETH,67218896.84687407,18.0,0xed4064f376cb8d68f770fb1ff088a3d0f3ff5c4d
XSGD,0.755807,XSGD,66841363.0,6.0,0xdc3326e71d45186f113a2f448984ca0e8d201995
XSGD,0.755426,XSGD,66795359.0,6.0,0x70e8de73ce538da2beed35d14187f6959a8eca96
UOS,0.2428,ULTRA,65420837.0,4.0,0xd13c7342e1ef687c5ad21b27c2b65d772cab5c8c
RACA,0.00019877,RADIO CACA,65384846.0,18.0,0x12bb890508c125661e03b09ec06e404bc9289040
AARBWETH,1846.46,Aave Arbitrum WETH,65314245.95577098,18.0,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8
NKN,0.09224,NKN,65290652.0,18.0,0x5cf04716ba20127f1e2297addcf4b5035000c9eb
YVCURVE-STETH-F,2001.395456092518,Yearn yvCurve-stETH-f 0.4.5,64996550.8985225,18.0,0x5b8c556b8b2a78696f0b9b830b3d67623122e270
AETHUSDT,1.001,Aave Ethereum USDT,64857900.26201786,6.0,0x23878914efe38d27c4d67ab83ed1b93a74d4086a
WRX,0.133007,WazirX,64323691.0,8.0,0x72d6066f486bd0052eefb9114b66ae40e0a6031a
STMX,0.0058796,STORMX,64286273.0,18.0,0xa62cc35625b0c8dc1faea39d33625bb4c15bd71c
